Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,cores,Total time
1,6.372,0,0,79,95,100,100,123.556,8,maps/100map.bmp,,,,
1,1029.44,0,0,66,753,1000,1000,755.887,8,maps/1000Geometric.bmp,,,,
1,2.198,0,0,35,19,50,50,39.8246,8,maps/cross50.bmp,,,,
1,2.075,0,0,31,29,50,50,42.45,8,maps/50map.bmp,,,,
1,2.028,0,0,30,16,50,50,34,8,maps/50mapAOR.bmp,,,,
1,1007.54,0,0,954,742,1000,1000,1208.59,8,maps/1000AOR_wObs.bmp,,,,
1,8.801,0,0,48,89,100,100,101.119,8,maps/100map.bmp,,,,
1,1059.15,0,0,34,782,1000,1000,782.739,8,maps/1000Geometric.bmp,,,,
1,2.225,0,0,25,35,50,50,43.0116,8,maps/cross50.bmp,,,,
1,2.104,0,0,13,22,50,50,25.5539,8,maps/50map.bmp,,,,
1,2.007,0,0,31,33,50,50,45.2769,8,maps/50mapAOR.bmp,,,,
1,972.891,0,0,744,940,1000,1000,1198.81,8,maps/1000AOR_wObs.bmp,,,,
1,7.433,0,0,70,73,100,100,101.139,8,maps/100map.bmp,,,,
1,1111.72,0,0,48,955,1000,1000,956.206,8,maps/1000Geometric.bmp,,,,
1,2.946,0,0,4,32,50,50,32.249,8,maps/cross50.bmp,,,,
1,2.059,0,0,40,42,50,50,58,8,maps/50map.bmp,,,,
1,2.077,0,0,27,27,50,50,38.1838,8,maps/50mapAOR.bmp,,,,
1,1025.4,0,0,245,950,1000,1000,981.084,8,maps/1000AOR_wObs.bmp,,,,
1,9.577,0,0,96,3,100,100,96.0469,8,maps/100map.bmp,,,,
1,1042.62,0,0,347,813,1000,1000,883.956,8,maps/1000Geometric.bmp,,,,
1,2.521,0,0,49,23,50,50,54.1295,8,maps/cross50.bmp,,,,
1,2.815,0,0,21,41,50,50,46.0652,8,maps/50map.bmp,,,,
1,1.153,0,0,12,33,50,50,35.1141,8,maps/50mapAOR.bmp,,,,
1,1068.4,0,0,833,939,1000,1000,1255.23,8,maps/1000AOR_wObs.bmp,,,,
1,8.012,0,0,31,84,100,100,89.5377,8,maps/100map.bmp,,,,
1,1074.56,0,0,739,323,1000,1000,806.505,8,maps/1000Geometric.bmp,,,,
1,2.667,0,0,39,11,50,50,40.5216,8,maps/cross50.bmp,,,,
1,2.309,0,0,42,27,50,50,49.93,8,maps/50map.bmp,,,,
1,2.09,0,0,38,16,50,50,41.2311,8,maps/50mapAOR.bmp,,,,
1,1105.87,0,0,850,182,1000,1000,869.266,8,maps/1000AOR_wObs.bmp,,,,
1,12.109,0,0,34,71,100,100,78.721,8,maps/100map.bmp,,,,
1,1093.87,0,0,880,182,1000,1000,898.623,8,maps/1000Geometric.bmp,,,,
1,2.382,0,0,16,37,50,50,40.3113,8,maps/cross50.bmp,,,,
1,1.203,0,0,23,19,50,50,29.8329,8,maps/50map.bmp,,,,
1,2.561,0,0,33,21,50,50,39.1152,8,maps/50mapAOR.bmp,,,,
1,1081.69,0,0,731,457,1000,1000,862.096,8,maps/1000AOR_wObs.bmp,,,,
1,8.949,0,0,32,54,100,100,62.7694,8,maps/100map.bmp,,,,
1,1030.82,0,0,465,664,1000,1000,810.63,8,maps/1000Geometric.bmp,,,,
1,1.35,0,0,29,23,50,50,37.0135,8,maps/cross50.bmp,,,,
1,3.469,0,0,22,14,50,50,26.0768,8,maps/50map.bmp,,,,
1,1.959,0,0,25,18,50,50,30.8058,8,maps/50mapAOR.bmp,,,,
1,1042.98,0,0,54,852,1000,1000,853.71,8,maps/1000AOR_wObs.bmp,,,,
1,12.835,0,0,41,88,100,100,97.0824,8,maps/100map.bmp,,,,
1,1197.12,0,0,328,699,1000,1000,772.13,8,maps/1000Geometric.bmp,,,,
1,3.967,0,0,36,32,50,50,48.1664,8,maps/cross50.bmp,,,,
1,4.672,0,0,34,17,50,50,38.0132,8,maps/50map.bmp,,,,
1,3.219,0,0,23,13,50,50,26.4197,8,maps/50mapAOR.bmp,,,,
1,1065.88,0,0,65,663,1000,1000,666.179,8,maps/1000AOR_wObs.bmp,,,,
1,8.315,0,0,58,88,100,100,105.394,8,maps/100map.bmp,,,,
1,1216.89,0,0,990,992,1000,1000,1401.49,8,maps/1000Geometric.bmp,,,,
1,2.55,0,0,41,41,50,50,57.9828,8,maps/cross50.bmp,,,,
1,3.117,0,0,46,45,50,50,64.3506,8,maps/50map.bmp,,,,
1,4.132,0,0,39,38,50,50,54.4518,8,maps/50mapAOR.bmp,,,,
1,1077.17,0,0,204,944,1000,1000,965.791,8,maps/1000AOR_wObs.bmp,,,,
1,7.434,0,0,53,34,100,100,62.9682,8,maps/100map.bmp,,,,
1,1080.61,0,0,382,489,1000,1000,620.52,8,maps/1000Geometric.bmp,,,,
1,4.218,0,0,42,43,50,50,60.1082,8,maps/cross50.bmp,,,,
1,1.985,0,0,35,43,50,50,55.4437,8,maps/50map.bmp,,,,
1,1.747,0,0,14,29,50,50,32.2025,8,maps/50mapAOR.bmp,,,,
1,1149.95,0,0,97,737,1000,1000,743.356,8,maps/1000AOR_wObs.bmp,,,,
1,8.834,0,0,54,14,100,100,55.7853,8,maps/100map.bmp,,,,
1,1162.87,0,0,310,833,1000,1000,888.813,8,maps/1000Geometric.bmp,,,,
1,2.202,0,0,1,38,50,50,38.0132,8,maps/cross50.bmp,,,,
1,1.855,0,0,39,2,50,50,39.0512,8,maps/50map.bmp,,,,
1,2.959,0,0,37,31,50,50,48.2701,8,maps/50mapAOR.bmp,,,,
1,1113.33,0,0,287,894,1000,1000,938.938,8,maps/1000AOR_wObs.bmp,,,,
1,8.279,0,0,94,4,100,100,94.0851,8,maps/100map.bmp,,,,
1,1121.23,0,0,268,480,1000,1000,549.749,8,maps/1000Geometric.bmp,,,,
1,2.309,0,0,17,27,50,50,31.9061,8,maps/cross50.bmp,,,,
1,8.138,0,0,40,8,50,50,40.7922,8,maps/50map.bmp,,,,
1,8.549,0,0,21,26,50,50,33.4215,8,maps/50mapAOR.bmp,,,,
1,1159.72,0,0,676,761,1000,1000,1017.89,8,maps/1000AOR_wObs.bmp,,,,
1,9.398,0,0,81,54,100,100,97.3499,8,maps/100map.bmp,,,,
1,1128.64,0,0,864,991,1000,1000,1314.75,8,maps/1000Geometric.bmp,,,,
1,3.374,0,0,5,48,50,50,48.2597,8,maps/cross50.bmp,,,,
1,2.63,0,0,39,7,50,50,39.6232,8,maps/50map.bmp,,,,
1,2.64,0,0,20,25,50,50,32.0156,8,maps/50mapAOR.bmp,,,,
1,1128.45,0,0,713,911,1000,1000,1156.84,8,maps/1000AOR_wObs.bmp,,,,
1,8.574,0,0,12,81,100,100,81.8841,8,maps/100map.bmp,,,,
1,1148.26,0,0,300,722,1000,1000,781.847,8,maps/1000Geometric.bmp,,,,
1,1.206,0,0,35,37,50,50,50.9313,8,maps/cross50.bmp,,,,
1,12.944,0,0,13,38,50,50,40.1622,8,maps/50map.bmp,,,,
1,2.673,0,0,21,29,50,50,35.805,8,maps/50mapAOR.bmp,,,,
1,1181.84,0,0,864,691,1000,1000,1106.33,8,maps/1000AOR_wObs.bmp,,,,
1,9.313,0,0,73,29,100,100,78.5493,8,maps/100map.bmp,,,,
1,1061.11,0,0,978,643,1000,1000,1170.44,8,maps/1000Geometric.bmp,,,,
1,3.333,0,0,38,38,50,50,53.7401,8,maps/cross50.bmp,,,,
1,2.278,0,0,48,32,50,50,57.6888,8,maps/50map.bmp,,,,
1,3.655,0,0,22,24,50,50,32.5576,8,maps/50mapAOR.bmp,,,,
1,1127.09,0,0,316,911,1000,1000,964.249,8,maps/1000AOR_wObs.bmp,,,,
1,8.992,0,0,98,50,100,100,110.018,8,maps/100map.bmp,,,,
1,1200.95,0,0,686,113,1000,1000,695.245,8,maps/1000Geometric.bmp,,,,
1,4.634,0,0,49,32,50,50,58.5235,8,maps/cross50.bmp,,,,
1,1.914,0,0,48,39,50,50,61.8466,8,maps/50map.bmp,,,,
1,2.602,0,0,39,39,50,50,55.1543,8,maps/50mapAOR.bmp,,,,
1,1072.53,0,0,720,947,1000,1000,1189.63,8,maps/1000AOR_wObs.bmp,,,,
1,8.255,0,0,90,40,100,100,98.4886,8,maps/100map.bmp,,,,
1,1104.44,0,0,970,831,1000,1000,1277.29,8,maps/1000Geometric.bmp,,,,
1,2.336,0,0,32,20,50,50,37.7359,8,maps/cross50.bmp,,,,
1,2.171,0,0,48,34,50,50,58.8218,8,maps/50map.bmp,,,,
1,3.017,0,0,26,40,50,50,47.7074,8,maps/50mapAOR.bmp,,,,
1,1082.55,0,0,942,903,1000,1000,1304.9,8,maps/1000AOR_wObs.bmp,,,,
1,13.034,0,0,16,73,100,100,74.7329,8,maps/100map.bmp,,,,
1,1074.74,0,0,693,526,1000,1000,870.014,8,maps/1000Geometric.bmp,,,,
1,3.01,0,0,41,38,50,50,55.9017,8,maps/cross50.bmp,,,,
1,2.276,0,0,22,43,50,50,48.3011,8,maps/50map.bmp,,,,
1,4.931,0,0,15,22,50,50,26.6271,8,maps/50mapAOR.bmp,,,,
1,1179.52,0,0,735,606,1000,1000,952.607,8,maps/1000AOR_wObs.bmp,,,,
1,8.045,0,0,84,33,100,100,90.2497,8,maps/100map.bmp,,,,
1,1097.97,0,0,965,531,1000,1000,1101.45,8,maps/1000Geometric.bmp,,,,
1,1.551,0,0,43,48,50,50,64.4438,8,maps/cross50.bmp,,,,
1,1.246,0,0,10,30,50,50,31.6228,8,maps/50map.bmp,,,,
1,8.992,0,0,31,30,50,50,43.1393,8,maps/50mapAOR.bmp,,,,
1,1234.94,0,0,827,345,1000,1000,896.077,8,maps/1000AOR_wObs.bmp,,,,
1,10.87,0,0,59,17,100,100,61.4003,8,maps/100map.bmp,,,,
1,1096.97,0,0,250,614,1000,1000,662.945,8,maps/1000Geometric.bmp,,,,
1,2.348,0,0,40,24,50,50,46.6476,8,maps/cross50.bmp,,,,
1,1.928,0,0,13,48,50,50,49.7293,8,maps/50map.bmp,,,,
1,1.977,0,0,26,21,50,50,33.4215,8,maps/50mapAOR.bmp,,,,
1,1100.47,0,0,761,950,1000,1000,1217.22,8,maps/1000AOR_wObs.bmp,,,,
1,13.196,0,0,84,19,100,100,86.122,8,maps/100map.bmp,,,,
1,1094.7,0,0,163,671,1000,1000,690.514,8,maps/1000Geometric.bmp,,,,
1,1.303,0,0,2,38,50,50,38.0526,8,maps/cross50.bmp,,,,
1,8.824,0,0,48,4,50,50,48.1664,8,maps/50map.bmp,,,,
1,2.102,0,0,13,34,50,50,36.4005,8,maps/50mapAOR.bmp,,,,
1,1110.62,0,0,625,840,1000,1000,1047.01,8,maps/1000AOR_wObs.bmp,,,,
1,12.038,0,0,18,57,100,100,59.7746,8,maps/100map.bmp,,,,
1,1101.71,0,0,636,129,1000,1000,648.951,8,maps/1000Geometric.bmp,,,,
1,2.117,0,0,43,34,50,50,54.8179,8,maps/cross50.bmp,,,,
1,2.231,0,0,48,3,50,50,48.0937,8,maps/50map.bmp,,,,
1,1.227,0,0,32,14,50,50,34.9285,8,maps/50mapAOR.bmp,,,,
1,1219.14,0,0,855,267,1000,1000,895.72,8,maps/1000AOR_wObs.bmp,,,,
1,11.552,0,0,52,34,100,100,62.1289,8,maps/100map.bmp,,,,
1,1158.4,0,0,510,120,1000,1000,523.927,8,maps/1000Geometric.bmp,,,,
1,2.504,0,0,33,11,50,50,34.7851,8,maps/cross50.bmp,,,,
1,2.635,0,0,38,36,50,50,52.345,8,maps/50map.bmp,,,,
1,2.548,0,0,36,36,50,50,50.9117,8,maps/50mapAOR.bmp,,,,
1,1160.91,0,0,923,614,1000,1000,1108.57,8,maps/1000AOR_wObs.bmp,,,,
1,9.772,0,0,20,47,100,100,51.0784,8,maps/100map.bmp,,,,
1,1192.42,0,0,257,659,1000,1000,707.34,8,maps/1000Geometric.bmp,,,,
1,5.626,0,0,2,42,50,50,42.0476,8,maps/cross50.bmp,,,,
1,2.098,0,0,10,29,50,50,30.6757,8,maps/50map.bmp,,,,
1,1.746,0,0,15,29,50,50,32.6497,8,maps/50mapAOR.bmp,,,,
1,1164.04,0,0,425,913,1000,1000,1007.07,8,maps/1000AOR_wObs.bmp,,,,
1,12.752,0,0,2,95,100,100,95.0211,8,maps/100map.bmp,,,,
1,1130.35,0,0,685,283,1000,1000,741.157,8,maps/1000Geometric.bmp,,,,
1,2.915,0,0,25,18,50,50,30.8058,8,maps/cross50.bmp,,,,
1,3.841,0,0,41,27,50,50,49.0918,8,maps/50map.bmp,,,,
1,2.994,0,0,38,24,50,50,44.9444,8,maps/50mapAOR.bmp,,,,
1,1212.47,0,0,663,856,1000,1000,1082.73,8,maps/1000AOR_wObs.bmp,,,,
1,9.547,0,0,18,80,100,100,82,8,maps/100map.bmp,,,,
1,1122.16,0,0,195,482,1000,1000,519.951,8,maps/1000Geometric.bmp,,,,
1,2.331,0,0,15,34,50,50,37.1618,8,maps/cross50.bmp,,,,
1,2.186,0,0,19,46,50,50,49.7695,8,maps/50map.bmp,,,,
1,2.084,0,0,20,18,50,50,26.9072,8,maps/50mapAOR.bmp,,,,
1,1098.34,0,0,696,418,1000,1000,811.874,8,maps/1000AOR_wObs.bmp,,,,
1,8.954,0,0,49,49,100,100,69.2965,8,maps/100map.bmp,,,,
1,1133.58,0,0,537,406,1000,1000,673.205,8,maps/1000Geometric.bmp,,,,
1,2.113,0,0,40,22,50,50,45.6508,8,maps/cross50.bmp,,,,
1,1.99,0,0,34,5,50,50,34.3657,8,maps/50map.bmp,,,,
1,1.267,0,0,38,34,50,50,50.9902,8,maps/50mapAOR.bmp,,,,
1,1049.55,0,0,891,928,1000,1000,1286.49,8,maps/1000AOR_wObs.bmp,,,,
1,10.808,0,0,85,41,100,100,94.3716,8,maps/100map.bmp,,,,
1,1137.78,0,0,976,617,1000,1000,1154.67,8,maps/1000Geometric.bmp,,,,
1,3.101,0,0,27,33,50,50,42.638,8,maps/cross50.bmp,,,,
1,2.512,0,0,42,8,50,50,42.7551,8,maps/50map.bmp,,,,
1,2.212,0,0,9,32,50,50,33.2415,8,maps/50mapAOR.bmp,,,,
1,1222.51,0,0,653,103,1000,1000,661.073,8,maps/1000AOR_wObs.bmp,,,,
1,8.649,0,0,42,30,100,100,51.614,8,maps/100map.bmp,,,,
1,1084.33,0,0,575,244,1000,1000,624.629,8,maps/1000Geometric.bmp,,,,
1,2.236,0,0,29,0,50,50,29,8,maps/cross50.bmp,,,,
1,3.699,0,0,33,40,50,50,51.8556,8,maps/50map.bmp,,,,
1,4.059,0,0,29,25,50,50,38.2884,8,maps/50mapAOR.bmp,,,,
1,1115.9,0,0,656,822,1000,1000,1051.67,8,maps/1000AOR_wObs.bmp,,,,
1,12.286,0,0,59,58,100,100,82.7345,8,maps/100map.bmp,,,,
1,1137.85,0,0,183,804,1000,1000,824.564,8,maps/1000Geometric.bmp,,,,
1,2.165,0,0,40,4,50,50,40.1995,8,maps/cross50.bmp,,,,
1,3.45,0,0,41,2,50,50,41.0488,8,maps/50map.bmp,,,,
1,1.382,0,0,31,36,50,50,47.5079,8,maps/50mapAOR.bmp,,,,
1,1057.02,0,0,165,885,1000,1000,900.25,8,maps/1000AOR_wObs.bmp,,,,
1,14.187,0,0,26,73,100,100,77.4919,8,maps/100map.bmp,,,,
1,1210.72,0,0,783,125,1000,1000,792.915,8,maps/1000Geometric.bmp,,,,
1,2.155,0,0,43,48,50,50,64.4438,8,maps/cross50.bmp,,,,
1,2.378,0,0,38,18,50,50,42.0476,8,maps/50map.bmp,,,,
1,1.956,0,0,19,33,50,50,38.0789,8,maps/50mapAOR.bmp,,,,
1,793.504,0,0,219,877,1000,1000,903.93,8,maps/1000AOR_wObs.bmp,,,,
1,8.547,0,0,44,63,100,100,76.844,8,maps/100map.bmp,,,,
1,709.502,0,0,210,469,1000,1000,513.869,8,maps/1000Geometric.bmp,,,,
1,1.878,0,0,31,3,50,50,31.1448,8,maps/cross50.bmp,,,,
1,1.808,0,0,46,13,50,50,47.8017,8,maps/50map.bmp,,,,
1,1.716,0,0,20,40,50,50,44.7214,8,maps/50mapAOR.bmp,,,,
1,1182.71,0,0,710,727,1000,1000,1016.18,8,maps/1000AOR_wObs.bmp,,,,
1,8.014,0,0,35,44,100,100,56.2228,8,maps/100map.bmp,,,,
1,1238.23,0,0,412,538,1000,1000,677.634,8,maps/1000Geometric.bmp,,,,
1,2.523,0,0,26,34,50,50,42.8019,8,maps/cross50.bmp,,,,
1,2.042,0,0,28,15,50,50,31.7648,8,maps/50map.bmp,,,,
1,2.638,0,0,26,30,50,50,39.6989,8,maps/50mapAOR.bmp,,,,
1,1154.27,0,0,166,853,1000,1000,869.002,8,maps/1000AOR_wObs.bmp,,,,
1,10.26,0,0,33,68,100,100,75.5844,8,maps/100map.bmp,,,,
1,1104.99,0,0,340,467,1000,1000,577.658,8,maps/1000Geometric.bmp,,,,
1,3.965,0,0,39,19,50,50,43.382,8,maps/cross50.bmp,,,,
1,4.306,0,0,37,35,50,50,50.9313,8,maps/50map.bmp,,,,
1,1.422,0,0,30,16,50,50,34,8,maps/50mapAOR.bmp,,,,
1,1168.48,0,0,658,271,1000,1000,711.621,8,maps/1000AOR_wObs.bmp,,,,
1,20.254,0,0,24,88,100,100,91.214,8,maps/100map.bmp,,,,
1,838.793,0,0,431,713,1000,1000,833.145,8,maps/1000Geometric.bmp,,,,
1,2.204,0,0,18,34,50,50,38.4708,8,maps/cross50.bmp,,,,
1,2.027,0,0,9,32,50,50,33.2415,8,maps/50map.bmp,,,,
1,1.826,0,0,25,17,50,50,30.2324,8,maps/50mapAOR.bmp,,,,
1,1154.22,0,0,285,931,1000,1000,973.646,8,maps/1000AOR_wObs.bmp,,,,
1,8.746,0,0,92,44,100,100,101.98,8,maps/100map.bmp,,,,
1,1175.05,0,0,373,454,1000,1000,587.576,8,maps/1000Geometric.bmp,,,,
1,2.155,0,0,5,44,50,50,44.2832,8,maps/cross50.bmp,,,,
1,2.871,0,0,22,15,50,50,26.6271,8,maps/50map.bmp,,,,
1,3.015,0,0,29,22,50,50,36.4005,8,maps/50mapAOR.bmp,,,,
1,1156.31,0,0,930,902,1000,1000,1295.57,8,maps/1000AOR_wObs.bmp,,,,
1,11.422,0,0,97,43,100,100,106.104,8,maps/100map.bmp,,,,
1,1068.2,0,0,634,268,1000,1000,688.317,8,maps/1000Geometric.bmp,,,,
1,2.304,0,0,32,49,50,50,58.5235,8,maps/cross50.bmp,,,,
1,5.463,0,0,29,1,50,50,29.0172,8,maps/50map.bmp,,,,
1,2.199,0,0,36,37,50,50,51.6236,8,maps/50mapAOR.bmp,,,,
1,1084.31,0,0,812,235,1000,1000,845.322,8,maps/1000AOR_wObs.bmp,,,,
1,9.476,0,0,76,38,100,100,84.9706,8,maps/100map.bmp,,,,
1,1158.64,0,0,417,531,1000,1000,675.167,8,maps/1000Geometric.bmp,,,,
1,3.667,0,0,46,2,50,50,46.0435,8,maps/cross50.bmp,,,,
1,1.943,0,0,48,15,50,50,50.2892,8,maps/50map.bmp,,,,
1,1.363,0,0,24,19,50,50,30.6105,8,maps/50mapAOR.bmp,,,,
1,905.181,0,0,701,484,1000,1000,851.855,8,maps/1000AOR_wObs.bmp,,,,
1,9.206,0,0,52,97,100,100,110.059,8,maps/100map.bmp,,,,
1,1009.12,0,0,303,484,1000,1000,571.021,8,maps/1000Geometric.bmp,,,,
1,2.297,0,0,45,37,50,50,58.258,8,maps/cross50.bmp,,,,
1,2.244,0,0,11,46,50,50,47.2969,8,maps/50map.bmp,,,,
1,4.188,0,0,25,31,50,50,39.8246,8,maps/50mapAOR.bmp,,,,
1,1062.72,0,0,943,624,1000,1000,1130.76,8,maps/1000AOR_wObs.bmp,,,,
1,8.985,0,0,51,87,100,100,100.846,8,maps/100map.bmp,,,,
1,1037.4,0,0,950,734,1000,1000,1200.52,8,maps/1000Geometric.bmp,,,,
1,3.474,0,0,15,44,50,50,46.4866,8,maps/cross50.bmp,,,,
1,6.237,0,0,29,17,50,50,33.6155,8,maps/50map.bmp,,,,
1,2.344,0,0,19,19,50,50,26.8701,8,maps/50mapAOR.bmp,,,,
1,1090.34,0,0,716,714,1000,1000,1011.16,8,maps/1000AOR_wObs.bmp,,,,
1,15.441,0,0,13,49,100,100,50.6952,8,maps/100map.bmp,,,,
1,1069,0,0,869,9,1000,1000,869.047,8,maps/1000Geometric.bmp,,,,
1,3.757,0,0,12,33,50,50,35.1141,8,maps/cross50.bmp,,,,
1,1.864,0,0,7,33,50,50,33.7343,8,maps/50map.bmp,,,,
1,1.85,0,0,21,18,50,50,27.6586,8,maps/50mapAOR.bmp,,,,
1,1019.75,0,0,737,388,1000,1000,832.894,8,maps/1000AOR_wObs.bmp,,,,
1,8.853,0,0,60,70,100,100,92.1954,8,maps/100map.bmp,,,,
1,1027.37,0,0,999,614,1000,1000,1172.6,8,maps/1000Geometric.bmp,,,,
1,2.662,0,0,11,42,50,50,43.4166,8,maps/cross50.bmp,,,,
1,1.864,0,0,34,23,50,50,41.0488,8,maps/50map.bmp,,,,
1,2.44,0,0,39,24,50,50,45.793,8,maps/50mapAOR.bmp,,,,
1,994.259,0,0,196,869,1000,1000,890.829,8,maps/1000AOR_wObs.bmp,,,,
1,11.364,0,0,91,5,100,100,91.1373,8,maps/100map.bmp,,,,
1,1082.45,0,0,931,895,1000,1000,1291.43,8,maps/1000Geometric.bmp,,,,
1,3.061,0,0,36,38,50,50,52.345,8,maps/cross50.bmp,,,,
1,1.879,0,0,9,40,50,50,41,8,maps/50map.bmp,,,,
1,3.557,0,0,16,32,50,50,35.7771,8,maps/50mapAOR.bmp,,,,
1,1032.7,0,0,712,404,1000,1000,818.633,8,maps/1000AOR_wObs.bmp,,,,
1,12.333,0,0,71,79,100,100,106.217,8,maps/100map.bmp,,,,
1,1066.3,0,0,18,759,1000,1000,759.213,8,maps/1000Geometric.bmp,,,,
1,2.139,0,0,27,26,50,50,37.4833,8,maps/cross50.bmp,,,,
1,7.007,0,0,2,42,50,50,42.0476,8,maps/50map.bmp,,,,
1,4.433,0,0,36,15,50,50,39,8,maps/50mapAOR.bmp,,,,
1,1063.12,0,0,533,864,1000,1000,1015.18,8,maps/1000AOR_wObs.bmp,,,,
1,8.747,0,0,7,96,100,100,96.2549,8,maps/100map.bmp,,,,
1,1055.3,0,0,642,605,1000,1000,882.15,8,maps/1000Geometric.bmp,,,,
1,1.995,0,0,33,29,50,50,43.9318,8,maps/cross50.bmp,,,,
1,2.185,0,0,34,25,50,50,42.2019,8,maps/50map.bmp,,,,
1,2.226,0,0,24,17,50,50,29.4109,8,maps/50mapAOR.bmp,,,,
1,977.339,0,0,760,179,1000,1000,780.795,8,maps/1000AOR_wObs.bmp,,,,
1,12.099,0,0,13,80,100,100,81.0494,8,maps/100map.bmp,,,,
1,1005.85,0,0,982,310,1000,1000,1029.77,8,maps/1000Geometric.bmp,,,,
1,2.425,0,0,17,20,50,50,26.2488,8,maps/cross50.bmp,,,,
1,7.854,0,0,6,28,50,50,28.6356,8,maps/50map.bmp,,,,
1,2.203,0,0,11,24,50,50,26.4008,8,maps/50mapAOR.bmp,,,,
1,1009.16,0,0,921,934,1000,1000,1311.72,8,maps/1000AOR_wObs.bmp,,,,
1,17.417,0,0,5,56,100,100,56.2228,8,maps/100map.bmp,,,,
1,1099.54,0,0,977,782,1000,1000,1251.42,8,maps/1000Geometric.bmp,,,,
1,2.002,0,0,46,28,50,50,53.8516,8,maps/cross50.bmp,,,,
1,2.374,0,0,32,48,50,50,57.6888,8,maps/50map.bmp,,,,
1,2.931,0,0,16,39,50,50,42.1545,8,maps/50mapAOR.bmp,,,,
1,1025.11,0,0,718,714,1000,1000,1012.58,8,maps/1000AOR_wObs.bmp,,,,
1,9.765,0,0,79,3,100,100,79.0569,8,maps/100map.bmp,,,,
1,1065.65,0,0,416,764,1000,1000,869.915,8,maps/1000Geometric.bmp,,,,
1,1.271,0,0,21,26,50,50,33.4215,8,maps/cross50.bmp,,,,
1,2.185,0,0,26,43,50,50,50.2494,8,maps/50map.bmp,,,,
1,2.02,0,0,21,25,50,50,32.6497,8,maps/50mapAOR.bmp,,,,
1,1434.95,0,0,704,167,1000,1000,723.536,8,maps/1000AOR_wObs.bmp,,,,
1,9.388,0,0,84,23,100,100,87.0919,8,maps/100map.bmp,,,,
1,1114.26,0,0,231,811,1000,1000,843.257,8,maps/1000Geometric.bmp,,,,
1,2.69,0,0,11,49,50,50,50.2195,8,maps/cross50.bmp,,,,
1,4.392,0,0,48,34,50,50,58.8218,8,maps/50map.bmp,,,,
1,2.065,0,0,13,23,50,50,26.4197,8,maps/50mapAOR.bmp,,,,
1,1021,0,0,120,806,1000,1000,814.884,8,maps/1000AOR_wObs.bmp,,,,
1,8.732,0,0,65,60,100,100,88.459,8,maps/100map.bmp,,,,
1,940.381,0,0,370,547,1000,1000,660.385,8,maps/1000Geometric.bmp,,,,
1,2.248,0,0,44,30,50,50,53.2541,8,maps/cross50.bmp,,,,
1,3.611,0,0,23,21,50,50,31.1448,8,maps/50map.bmp,,,,
1,2.109,0,0,36,17,50,50,39.8121,8,maps/50mapAOR.bmp,,,,
1,1120.79,0,0,553,290,1000,1000,624.427,8,maps/1000AOR_wObs.bmp,,,,
1,8.749,0,0,90,81,100,100,121.083,8,maps/100map.bmp,,,,
1,1089.3,0,0,640,981,1000,1000,1171.31,8,maps/1000Geometric.bmp,,,,
1,3.302,0,0,25,37,50,50,44.6542,8,maps/cross50.bmp,,,,
1,6.674,0,0,23,11,50,50,25.4951,8,maps/50map.bmp,,,,
1,3.404,0,0,9,24,50,50,25.632,8,maps/50mapAOR.bmp,,,,
1,1072.88,0,0,830,674,1000,1000,1069.19,8,maps/1000AOR_wObs.bmp,,,,
1,7.864,0,0,11,89,100,100,89.6772,8,maps/100map.bmp,,,,
1,1029.15,0,0,928,705,1000,1000,1165.42,8,maps/1000Geometric.bmp,,,,
1,3.171,0,0,26,14,50,50,29.5296,8,maps/cross50.bmp,,,,
1,2.932,0,0,32,12,50,50,34.176,8,maps/50map.bmp,,,,
1,2.477,0,0,23,20,50,50,30.4795,8,maps/50mapAOR.bmp,,,,
1,1038.43,0,0,761,930,1000,1000,1201.67,8,maps/1000AOR_wObs.bmp,,,,
1,9.752,0,0,63,77,100,100,99.4887,8,maps/100map.bmp,,,,
1,1076.25,0,0,903,227,1000,1000,931.095,8,maps/1000Geometric.bmp,,,,
1,3.195,0,0,33,9,50,50,34.2053,8,maps/cross50.bmp,,,,
1,4.46,0,0,19,25,50,50,31.4006,8,maps/50map.bmp,,,,
1,2.946,0,0,39,12,50,50,40.8044,8,maps/50mapAOR.bmp,,,,
1,1035.44,0,0,879,89,1000,1000,883.494,8,maps/1000AOR_wObs.bmp,,,,
1,6.941,0,0,93,83,100,100,124.652,8,maps/100map.bmp,,,,
1,1000.11,0,0,588,605,1000,1000,843.664,8,maps/1000Geometric.bmp,,,,
1,2.702,0,0,13,28,50,50,30.8707,8,maps/cross50.bmp,,,,
1,2.531,0,0,20,36,50,50,41.1825,8,maps/50map.bmp,,,,
1,2.593,0,0,35,33,50,50,48.1041,8,maps/50mapAOR.bmp,,,,
1,1045.2,0,0,722,401,1000,1000,825.884,8,maps/1000AOR_wObs.bmp,,,,
1,11.672,0,0,79,78,100,100,111.018,8,maps/100map.bmp,,,,
1,1046.76,0,0,213,596,1000,1000,632.918,8,maps/1000Geometric.bmp,,,,
1,2.237,0,0,23,33,50,50,40.2244,8,maps/cross50.bmp,,,,
1,6.419,0,0,32,14,50,50,34.9285,8,maps/50map.bmp,,,,
1,3.834,0,0,37,29,50,50,47.0106,8,maps/50mapAOR.bmp,,,,
