Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename
1,856.503,0,0,880,182,1000,1000,898.623,6,maps/1000Geometric.bmp
1,3.768,0,0,16,37,50,50,40.3113,6,maps/cross50.bmp
1,1.391,0,0,23,19,50,50,29.8329,6,maps/50map.bmp
1,1.14,0,0,33,21,50,50,39.1152,6,maps/50mapAOR.bmp
1,797.607,0,0,731,457,1000,1000,862.096,6,maps/1000AOR_wObs.bmp
1,8.719,0,0,32,54,100,100,62.7694,6,maps/100map.bmp
1,895.828,0,0,465,664,1000,1000,810.63,6,maps/1000Geometric.bmp
1,1.584,0,0,29,23,50,50,37.0135,6,maps/cross50.bmp
1,4.577,0,0,22,14,50,50,26.0768,6,maps/50map.bmp
1,2.31,0,0,25,18,50,50,30.8058,6,maps/50mapAOR.bmp
1,859.481,0,0,54,852,1000,1000,853.71,6,maps/1000AOR_wObs.bmp
1,11.494,0,0,41,88,100,100,97.0824,6,maps/100map.bmp
1,864.539,0,0,328,699,1000,1000,772.13,6,maps/1000Geometric.bmp
1,2.862,0,0,36,32,50,50,48.1664,6,maps/cross50.bmp
1,3.951,0,0,34,17,50,50,38.0132,6,maps/50map.bmp
1,4.454,0,0,23,13,50,50,26.4197,6,maps/50mapAOR.bmp
1,850.073,0,0,65,663,1000,1000,666.179,6,maps/1000AOR_wObs.bmp
1,10.081,0,0,58,88,100,100,105.394,6,maps/100map.bmp
1,800.843,0,0,990,992,1000,1000,1401.49,6,maps/1000Geometric.bmp
1,7.064,0,0,41,41,50,50,57.9828,6,maps/cross50.bmp
1,1.234,0,0,46,45,50,50,64.3506,6,maps/50map.bmp
1,3.401,0,0,39,38,50,50,54.4518,6,maps/50mapAOR.bmp
1,878.978,0,0,204,944,1000,1000,965.791,6,maps/1000AOR_wObs.bmp
1,7.266,0,0,53,34,100,100,62.9682,6,maps/100map.bmp
1,877.985,0,0,382,489,1000,1000,620.52,6,maps/1000Geometric.bmp
1,1.792,0,0,42,43,50,50,60.1082,6,maps/cross50.bmp
1,1.65,0,0,35,43,50,50,55.4437,6,maps/50map.bmp
1,2.048,0,0,14,29,50,50,32.2025,6,maps/50mapAOR.bmp
1,861.663,0,0,97,737,1000,1000,743.356,6,maps/1000AOR_wObs.bmp
1,4.671,0,0,54,14,100,100,55.7853,6,maps/100map.bmp
1,956.424,0,0,310,833,1000,1000,888.813,6,maps/1000Geometric.bmp
1,2.434,0,0,1,38,50,50,38.0132,6,maps/cross50.bmp
1,2.311,0,0,39,2,50,50,39.0512,6,maps/50map.bmp
1,2.313,0,0,37,31,50,50,48.2701,6,maps/50mapAOR.bmp
1,865.378,0,0,287,894,1000,1000,938.938,6,maps/1000AOR_wObs.bmp
1,14.484,0,0,94,4,100,100,94.0851,6,maps/100map.bmp
1,912.573,0,0,268,480,1000,1000,549.749,6,maps/1000Geometric.bmp
1,2.397,0,0,17,27,50,50,31.9061,6,maps/cross50.bmp
1,1.137,0,0,40,8,50,50,40.7922,6,maps/50map.bmp
1,2.03,0,0,21,26,50,50,33.4215,6,maps/50mapAOR.bmp
1,871.567,0,0,676,761,1000,1000,1017.89,6,maps/1000AOR_wObs.bmp
1,9.385,0,0,81,54,100,100,97.3499,6,maps/100map.bmp
1,940.291,0,0,864,991,1000,1000,1314.75,6,maps/1000Geometric.bmp
1,2.038,0,0,5,48,50,50,48.2597,6,maps/cross50.bmp
1,2.019,0,0,39,7,50,50,39.6232,6,maps/50map.bmp
1,1.646,0,0,20,25,50,50,32.0156,6,maps/50mapAOR.bmp
1,913.253,0,0,713,911,1000,1000,1156.84,6,maps/1000AOR_wObs.bmp
1,7.245,0,0,12,81,100,100,81.8841,6,maps/100map.bmp
1,955.134,0,0,300,722,1000,1000,781.847,6,maps/1000Geometric.bmp
1,3.227,0,0,35,37,50,50,50.9313,6,maps/cross50.bmp
1,2.304,0,0,13,38,50,50,40.1622,6,maps/50map.bmp
1,5.833,0,0,21,29,50,50,35.805,6,maps/50mapAOR.bmp
1,865.522,0,0,864,691,1000,1000,1106.33,6,maps/1000AOR_wObs.bmp
1,7.625,0,0,73,29,100,100,78.5493,6,maps/100map.bmp
1,909.941,0,0,978,643,1000,1000,1170.44,6,maps/1000Geometric.bmp
1,4.485,0,0,38,38,50,50,53.7401,6,maps/cross50.bmp
1,2.686,0,0,48,32,50,50,57.6888,6,maps/50map.bmp
1,1.473,0,0,22,24,50,50,32.5576,6,maps/50mapAOR.bmp
1,888.403,0,0,316,911,1000,1000,964.249,6,maps/1000AOR_wObs.bmp
1,10.361,0,0,98,50,100,100,110.018,6,maps/100map.bmp
1,986.24,0,0,686,113,1000,1000,695.245,6,maps/1000Geometric.bmp
1,2.313,0,0,49,32,50,50,58.5235,6,maps/cross50.bmp
1,1.774,0,0,48,39,50,50,61.8466,6,maps/50map.bmp
1,2.316,0,0,39,39,50,50,55.1543,6,maps/50mapAOR.bmp
1,942.451,0,0,720,947,1000,1000,1189.63,6,maps/1000AOR_wObs.bmp
1,9.912,0,0,90,40,100,100,98.4886,6,maps/100map.bmp
1,900.527,0,0,970,831,1000,1000,1277.29,6,maps/1000Geometric.bmp
1,2.154,0,0,32,20,50,50,37.7359,6,maps/cross50.bmp
1,1.936,0,0,48,34,50,50,58.8218,6,maps/50map.bmp
1,1.964,0,0,26,40,50,50,47.7074,6,maps/50mapAOR.bmp
1,955.349,0,0,942,903,1000,1000,1304.9,6,maps/1000AOR_wObs.bmp
1,8.623,0,0,16,73,100,100,74.7329,6,maps/100map.bmp
1,995.012,0,0,693,526,1000,1000,870.014,6,maps/1000Geometric.bmp
1,1.332,0,0,41,38,50,50,55.9017,6,maps/cross50.bmp
1,2.591,0,0,22,43,50,50,48.3011,6,maps/50map.bmp
1,1.231,0,0,15,22,50,50,26.6271,6,maps/50mapAOR.bmp
1,902.684,0,0,735,606,1000,1000,952.607,6,maps/1000AOR_wObs.bmp
1,8.162,0,0,84,33,100,100,90.2497,6,maps/100map.bmp
1,956.34,0,0,965,531,1000,1000,1101.45,6,maps/1000Geometric.bmp
1,1.232,0,0,43,48,50,50,64.4438,6,maps/cross50.bmp
1,2.311,0,0,10,30,50,50,31.6228,6,maps/50map.bmp
1,1.372,0,0,31,30,50,50,43.1393,6,maps/50mapAOR.bmp
1,926.267,0,0,827,345,1000,1000,896.077,6,maps/1000AOR_wObs.bmp
1,5.301,0,0,59,17,100,100,61.4003,6,maps/100map.bmp
1,990.122,0,0,250,614,1000,1000,662.945,6,maps/1000Geometric.bmp
1,4.151,0,0,40,24,50,50,46.6476,6,maps/cross50.bmp
1,2.541,0,0,13,48,50,50,49.7293,6,maps/50map.bmp
1,3.856,0,0,26,21,50,50,33.4215,6,maps/50mapAOR.bmp
1,929.266,0,0,761,950,1000,1000,1217.22,6,maps/1000AOR_wObs.bmp
1,7.043,0,0,84,19,100,100,86.122,6,maps/100map.bmp
1,961.17,0,0,163,671,1000,1000,690.514,6,maps/1000Geometric.bmp
1,2.31,0,0,2,38,50,50,38.0526,6,maps/cross50.bmp
1,1.787,0,0,48,4,50,50,48.1664,6,maps/50map.bmp
1,1.664,0,0,13,34,50,50,36.4005,6,maps/50mapAOR.bmp
1,848.995,0,0,625,840,1000,1000,1047.01,6,maps/1000AOR_wObs.bmp
1,7.984,0,0,18,57,100,100,59.7746,6,maps/100map.bmp
1,895.477,0,0,636,129,1000,1000,648.951,6,maps/1000Geometric.bmp
1,1.292,0,0,43,34,50,50,54.8179,6,maps/cross50.bmp
1,2.76,0,0,48,3,50,50,48.0937,6,maps/50map.bmp
1,1.17,0,0,32,14,50,50,34.9285,6,maps/50mapAOR.bmp
1,902.857,0,0,855,267,1000,1000,895.72,6,maps/1000AOR_wObs.bmp
1,13.225,0,0,52,34,100,100,62.1289,6,maps/100map.bmp
1,920.194,0,0,510,120,1000,1000,523.927,6,maps/1000Geometric.bmp
1,1.697,0,0,33,11,50,50,34.7851,6,maps/cross50.bmp
1,1.783,0,0,38,36,50,50,52.345,6,maps/50map.bmp
1,1.178,0,0,36,36,50,50,50.9117,6,maps/50mapAOR.bmp
1,932.237,0,0,923,614,1000,1000,1108.57,6,maps/1000AOR_wObs.bmp
1,5.736,0,0,20,47,100,100,51.0784,6,maps/100map.bmp
1,933.621,0,0,257,659,1000,1000,707.34,6,maps/1000Geometric.bmp
1,1.192,0,0,2,42,50,50,42.0476,6,maps/cross50.bmp
1,1.71,0,0,10,29,50,50,30.6757,6,maps/50map.bmp
1,1.319,0,0,15,29,50,50,32.6497,6,maps/50mapAOR.bmp
1,1125.44,0,0,425,913,1000,1000,1007.07,6,maps/1000AOR_wObs.bmp
1,6.935,0,0,2,95,100,100,95.0211,6,maps/100map.bmp
1,1053.53,0,0,685,283,1000,1000,741.157,6,maps/1000Geometric.bmp
1,4.89,0,0,25,18,50,50,30.8058,6,maps/cross50.bmp
1,7.053,0,0,41,27,50,50,49.0918,6,maps/50map.bmp
1,1.326,0,0,38,24,50,50,44.9444,6,maps/50mapAOR.bmp
1,853.983,0,0,663,856,1000,1000,1082.73,6,maps/1000AOR_wObs.bmp
1,10.725,0,0,18,80,100,100,82,6,maps/100map.bmp
1,856.814,0,0,195,482,1000,1000,519.951,6,maps/1000Geometric.bmp
1,1.364,0,0,15,34,50,50,37.1618,6,maps/cross50.bmp
1,1.263,0,0,19,46,50,50,49.7695,6,maps/50map.bmp
1,1.196,0,0,20,18,50,50,26.9072,6,maps/50mapAOR.bmp
1,749.696,0,0,696,418,1000,1000,811.874,6,maps/1000AOR_wObs.bmp
1,9.857,0,0,49,49,100,100,69.2965,6,maps/100map.bmp
1,1047,0,0,537,406,1000,1000,673.205,6,maps/1000Geometric.bmp
1,4.019,0,0,40,22,50,50,45.6508,6,maps/cross50.bmp
1,1.223,0,0,34,5,50,50,34.3657,6,maps/50map.bmp
1,2.62,0,0,38,34,50,50,50.9902,6,maps/50mapAOR.bmp
1,850.736,0,0,891,928,1000,1000,1286.49,6,maps/1000AOR_wObs.bmp
1,11.039,0,0,85,41,100,100,94.3716,6,maps/100map.bmp
1,939.118,0,0,976,617,1000,1000,1154.67,6,maps/1000Geometric.bmp
1,1.611,0,0,27,33,50,50,42.638,6,maps/cross50.bmp
1,4.138,0,0,42,8,50,50,42.7551,6,maps/50map.bmp
1,1.484,0,0,9,32,50,50,33.2415,6,maps/50mapAOR.bmp
1,761.196,0,0,653,103,1000,1000,661.073,6,maps/1000AOR_wObs.bmp
1,4.774,0,0,42,30,100,100,51.614,6,maps/100map.bmp
1,965.672,0,0,575,244,1000,1000,624.629,6,maps/1000Geometric.bmp
1,2.008,0,0,29,0,50,50,29,6,maps/cross50.bmp
1,3.118,0,0,33,40,50,50,51.8556,6,maps/50map.bmp
1,7.425,0,0,29,25,50,50,38.2884,6,maps/50mapAOR.bmp
1,842.945,0,0,656,822,1000,1000,1051.67,6,maps/1000AOR_wObs.bmp
1,8.051,0,0,59,58,100,100,82.7345,6,maps/100map.bmp
1,915.8,0,0,183,804,1000,1000,824.564,6,maps/1000Geometric.bmp
1,2.298,0,0,40,4,50,50,40.1995,6,maps/cross50.bmp
1,2.173,0,0,41,2,50,50,41.0488,6,maps/50map.bmp
1,2.297,0,0,31,36,50,50,47.5079,6,maps/50mapAOR.bmp
1,797.592,0,0,165,885,1000,1000,900.25,6,maps/1000AOR_wObs.bmp
1,16.354,0,0,26,73,100,100,77.4919,6,maps/100map.bmp
1,808.863,0,0,783,125,1000,1000,792.915,6,maps/1000Geometric.bmp
1,3.116,0,0,43,48,50,50,64.4438,6,maps/cross50.bmp
1,2.197,0,0,38,18,50,50,42.0476,6,maps/50map.bmp
1,2.194,0,0,19,33,50,50,38.0789,6,maps/50mapAOR.bmp
1,793.6,0,0,219,877,1000,1000,903.93,6,maps/1000AOR_wObs.bmp
1,9.301,0,0,44,63,100,100,76.844,6,maps/100map.bmp
1,841.535,0,0,210,469,1000,1000,513.869,6,maps/1000Geometric.bmp
1,2.137,0,0,31,3,50,50,31.1448,6,maps/cross50.bmp
1,2.388,0,0,46,13,50,50,47.8017,6,maps/50map.bmp
1,1.766,0,0,20,40,50,50,44.7214,6,maps/50mapAOR.bmp
1,846.956,0,0,710,727,1000,1000,1016.18,6,maps/1000AOR_wObs.bmp
1,6.365,0,0,35,44,100,100,56.2228,6,maps/100map.bmp
1,873.215,0,0,412,538,1000,1000,677.634,6,maps/1000Geometric.bmp
1,7.392,0,0,26,34,50,50,42.8019,6,maps/cross50.bmp
1,1.256,0,0,28,15,50,50,31.7648,6,maps/50map.bmp
1,1.217,0,0,26,30,50,50,39.6989,6,maps/50mapAOR.bmp
1,864.627,0,0,166,853,1000,1000,869.002,6,maps/1000AOR_wObs.bmp
1,9.091,0,0,33,68,100,100,75.5844,6,maps/100map.bmp
1,867.562,0,0,340,467,1000,1000,577.658,6,maps/1000Geometric.bmp
1,3.712,0,0,39,19,50,50,43.382,6,maps/cross50.bmp
1,1.235,0,0,37,35,50,50,50.9313,6,maps/50map.bmp
1,1.192,0,0,30,16,50,50,34,6,maps/50mapAOR.bmp
1,863.04,0,0,658,271,1000,1000,711.621,6,maps/1000AOR_wObs.bmp
1,4.952,0,0,24,88,100,100,91.214,6,maps/100map.bmp
1,917.648,0,0,431,713,1000,1000,833.145,6,maps/1000Geometric.bmp
1,2.035,0,0,18,34,50,50,38.4708,6,maps/cross50.bmp
1,1.963,0,0,9,32,50,50,33.2415,6,maps/50map.bmp
1,1.67,0,0,25,17,50,50,30.2324,6,maps/50mapAOR.bmp
1,832.335,0,0,285,931,1000,1000,973.646,6,maps/1000AOR_wObs.bmp
1,12.863,0,0,92,44,100,100,101.98,6,maps/100map.bmp
1,914.299,0,0,373,454,1000,1000,587.576,6,maps/1000Geometric.bmp
1,2.029,0,0,5,44,50,50,44.2832,6,maps/cross50.bmp
1,2.391,0,0,22,15,50,50,26.6271,6,maps/50map.bmp
1,1.68,0,0,29,22,50,50,36.4005,6,maps/50mapAOR.bmp
1,902.931,0,0,930,902,1000,1000,1295.57,6,maps/1000AOR_wObs.bmp
1,10.941,0,0,97,43,100,100,106.104,6,maps/100map.bmp
1,974.243,0,0,634,268,1000,1000,688.317,6,maps/1000Geometric.bmp
1,2.679,0,0,32,49,50,50,58.5235,6,maps/cross50.bmp
1,4.898,0,0,29,1,50,50,29.0172,6,maps/50map.bmp
1,1.236,0,0,36,37,50,50,51.6236,6,maps/50mapAOR.bmp
1,890.243,0,0,812,235,1000,1000,845.322,6,maps/1000AOR_wObs.bmp
1,8.941,0,0,76,38,100,100,84.9706,6,maps/100map.bmp
1,879.871,0,0,417,531,1000,1000,675.167,6,maps/1000Geometric.bmp
1,1.701,0,0,46,2,50,50,46.0435,6,maps/cross50.bmp
1,3.104,0,0,48,15,50,50,50.2892,6,maps/50map.bmp
1,2.377,0,0,24,19,50,50,30.6105,6,maps/50mapAOR.bmp
1,816.614,0,0,701,484,1000,1000,851.855,6,maps/1000AOR_wObs.bmp
1,6.599,0,0,52,97,100,100,110.059,6,maps/100map.bmp
1,960.566,0,0,303,484,1000,1000,571.021,6,maps/1000Geometric.bmp
1,1.266,0,0,45,37,50,50,58.258,6,maps/cross50.bmp
1,1.371,0,0,11,46,50,50,47.2969,6,maps/50map.bmp
1,1.947,0,0,25,31,50,50,39.8246,6,maps/50mapAOR.bmp
1,940.364,0,0,943,624,1000,1000,1130.76,6,maps/1000AOR_wObs.bmp
1,5.63,0,0,51,87,100,100,100.846,6,maps/100map.bmp
1,923.535,0,0,950,734,1000,1000,1200.52,6,maps/1000Geometric.bmp
1,1.351,0,0,15,44,50,50,46.4866,6,maps/cross50.bmp
1,1.22,0,0,29,17,50,50,33.6155,6,maps/50map.bmp
1,2.194,0,0,19,19,50,50,26.8701,6,maps/50mapAOR.bmp
1,894.902,0,0,716,714,1000,1000,1011.16,6,maps/1000AOR_wObs.bmp
1,9.203,0,0,13,49,100,100,50.6952,6,maps/100map.bmp
1,1115.76,0,0,869,9,1000,1000,869.047,6,maps/1000Geometric.bmp
1,3.066,0,0,12,33,50,50,35.1141,6,maps/cross50.bmp
1,3.128,0,0,7,33,50,50,33.7343,6,maps/50map.bmp
1,3.156,0,0,21,18,50,50,27.6586,6,maps/50mapAOR.bmp
1,884.019,0,0,737,388,1000,1000,832.894,6,maps/1000AOR_wObs.bmp
1,7.386,0,0,60,70,100,100,92.1954,6,maps/100map.bmp
1,897.807,0,0,999,614,1000,1000,1172.6,6,maps/1000Geometric.bmp
1,2.186,0,0,11,42,50,50,43.4166,6,maps/cross50.bmp
1,1.987,0,0,34,23,50,50,41.0488,6,maps/50map.bmp
1,2.283,0,0,39,24,50,50,45.793,6,maps/50mapAOR.bmp
1,853.943,0,0,196,869,1000,1000,890.829,6,maps/1000AOR_wObs.bmp
1,12.042,0,0,91,5,100,100,91.1373,6,maps/100map.bmp
1,900.467,0,0,931,895,1000,1000,1291.43,6,maps/1000Geometric.bmp
1,1.609,0,0,36,38,50,50,52.345,6,maps/cross50.bmp
1,1.218,0,0,9,40,50,50,41,6,maps/50map.bmp
1,1.156,0,0,16,32,50,50,35.7771,6,maps/50mapAOR.bmp
1,889.724,0,0,712,404,1000,1000,818.633,6,maps/1000AOR_wObs.bmp
1,10.243,0,0,71,79,100,100,106.217,6,maps/100map.bmp
1,963.884,0,0,18,759,1000,1000,759.213,6,maps/1000Geometric.bmp
1,4.235,0,0,27,26,50,50,37.4833,6,maps/cross50.bmp
1,1.331,0,0,2,42,50,50,42.0476,6,maps/50map.bmp
1,3.39,0,0,36,15,50,50,39,6,maps/50mapAOR.bmp
1,939.309,0,0,533,864,1000,1000,1015.18,6,maps/1000AOR_wObs.bmp
1,13.116,0,0,7,96,100,100,96.2549,6,maps/100map.bmp
1,947.231,0,0,642,605,1000,1000,882.15,6,maps/1000Geometric.bmp
1,3.289,0,0,33,29,50,50,43.9318,6,maps/cross50.bmp
1,3.149,0,0,34,25,50,50,42.2019,6,maps/50map.bmp
1,3.639,0,0,24,17,50,50,29.4109,6,maps/50mapAOR.bmp
1,872.964,0,0,760,179,1000,1000,780.795,6,maps/1000AOR_wObs.bmp
1,8.69,0,0,13,80,100,100,81.0494,6,maps/100map.bmp
1,931.445,0,0,982,310,1000,1000,1029.77,6,maps/1000Geometric.bmp
1,1.473,0,0,17,20,50,50,26.2488,6,maps/cross50.bmp
1,2.052,0,0,6,28,50,50,28.6356,6,maps/50map.bmp
1,1.24,0,0,11,24,50,50,26.4008,6,maps/50mapAOR.bmp
1,947.534,0,0,921,934,1000,1000,1311.72,6,maps/1000AOR_wObs.bmp
1,8.188,0,0,5,56,100,100,56.2228,6,maps/100map.bmp
1,952.916,0,0,977,782,1000,1000,1251.42,6,maps/1000Geometric.bmp
1,1.19,0,0,46,28,50,50,53.8516,6,maps/cross50.bmp
1,1.133,0,0,32,48,50,50,57.6888,6,maps/50map.bmp
1,1.134,0,0,16,39,50,50,42.1545,6,maps/50mapAOR.bmp
1,908.922,0,0,718,714,1000,1000,1012.58,6,maps/1000AOR_wObs.bmp
1,4.988,0,0,79,3,100,100,79.0569,6,maps/100map.bmp
1,1000.91,0,0,416,764,1000,1000,869.915,6,maps/1000Geometric.bmp
1,2.18,0,0,21,26,50,50,33.4215,6,maps/cross50.bmp
1,2.163,0,0,26,43,50,50,50.2494,6,maps/50map.bmp
1,2.071,0,0,21,25,50,50,32.6497,6,maps/50mapAOR.bmp
1,950.698,0,0,704,167,1000,1000,723.536,6,maps/1000AOR_wObs.bmp
1,6.42,0,0,84,23,100,100,87.0919,6,maps/100map.bmp
1,932.26,0,0,231,811,1000,1000,843.257,6,maps/1000Geometric.bmp
1,2.163,0,0,11,49,50,50,50.2195,6,maps/cross50.bmp
1,4.44,0,0,48,34,50,50,58.8218,6,maps/50map.bmp
1,3.024,0,0,13,23,50,50,26.4197,6,maps/50mapAOR.bmp
1,924.918,0,0,120,806,1000,1000,814.884,6,maps/1000AOR_wObs.bmp
1,5.641,0,0,65,60,100,100,88.459,6,maps/100map.bmp
1,982.267,0,0,370,547,1000,1000,660.385,6,maps/1000Geometric.bmp
1,3.842,0,0,44,30,50,50,53.2541,6,maps/cross50.bmp
1,2.298,0,0,23,21,50,50,31.1448,6,maps/50map.bmp
1,1.291,0,0,36,17,50,50,39.8121,6,maps/50mapAOR.bmp
1,889.871,0,0,553,290,1000,1000,624.427,6,maps/1000AOR_wObs.bmp
1,7.634,0,0,90,81,100,100,121.083,6,maps/100map.bmp
1,854.931,0,0,640,981,1000,1000,1171.31,6,maps/1000Geometric.bmp
1,2.497,0,0,25,37,50,50,44.6542,6,maps/cross50.bmp
1,2.699,0,0,23,11,50,50,25.4951,6,maps/50map.bmp
1,2.559,0,0,9,24,50,50,25.632,6,maps/50mapAOR.bmp
1,934.907,0,0,830,674,1000,1000,1069.19,6,maps/1000AOR_wObs.bmp
1,7.727,0,0,11,89,100,100,89.6772,6,maps/100map.bmp
1,1233.32,0,0,928,705,1000,1000,1165.42,6,maps/1000Geometric.bmp
1,1.496,0,0,26,14,50,50,29.5296,6,maps/cross50.bmp
1,2.29,0,0,32,12,50,50,34.176,6,maps/50map.bmp
1,1.264,0,0,23,20,50,50,30.4795,6,maps/50mapAOR.bmp
1,966.323,0,0,761,930,1000,1000,1201.67,6,maps/1000AOR_wObs.bmp
1,7.549,0,0,63,77,100,100,99.4887,6,maps/100map.bmp
1,994.982,0,0,903,227,1000,1000,931.095,6,maps/1000Geometric.bmp
1,1.468,0,0,33,9,50,50,34.2053,6,maps/cross50.bmp
1,2.488,0,0,19,25,50,50,31.4006,6,maps/50map.bmp
1,2.078,0,0,39,12,50,50,40.8044,6,maps/50mapAOR.bmp
1,819.499,0,0,879,89,1000,1000,883.494,6,maps/1000AOR_wObs.bmp
1,8.051,0,0,93,83,100,100,124.652,6,maps/100map.bmp
1,942.977,0,0,588,605,1000,1000,843.664,6,maps/1000Geometric.bmp
1,1.984,0,0,13,28,50,50,30.8707,6,maps/cross50.bmp
1,1.106,0,0,20,36,50,50,41.1825,6,maps/50map.bmp
1,1.073,0,0,35,33,50,50,48.1041,6,maps/50mapAOR.bmp
1,838.43,0,0,722,401,1000,1000,825.884,6,maps/1000AOR_wObs.bmp
1,7.388,0,0,79,78,100,100,111.018,6,maps/100map.bmp
1,887.921,0,0,213,596,1000,1000,632.918,6,maps/1000Geometric.bmp
1,3.187,0,0,23,33,50,50,40.2244,6,maps/cross50.bmp
1,1.405,0,0,32,14,50,50,34.9285,6,maps/50map.bmp
1,1.21,0,0,37,29,50,50,47.0106,6,maps/50mapAOR.bmp
1,916.375,0,0,695,751,1000,1000,1023.24,6,maps/1000AOR_wObs.bmp
1,7.209,0,0,74,68,100,100,100.499,6,maps/100map.bmp
1,940.443,0,0,293,550,1000,1000,623.177,6,maps/1000Geometric.bmp
1,1.212,0,0,13,34,50,50,36.4005,6,maps/cross50.bmp
1,3.932,0,0,2,40,50,50,40.05,6,maps/50map.bmp
1,1.288,0,0,38,26,50,50,46.0435,6,maps/50mapAOR.bmp
1,936.775,0,0,783,950,1000,1000,1231.09,6,maps/1000AOR_wObs.bmp
1,4.647,0,0,44,92,100,100,101.98,6,maps/100map.bmp
1,801.912,0,0,877,962,1000,1000,1301.76,6,maps/1000Geometric.bmp
1,1.38,0,0,24,46,50,50,51.8845,6,maps/cross50.bmp
1,3.188,0,0,47,15,50,50,49.3356,6,maps/50map.bmp
1,1.179,0,0,21,34,50,50,39.9625,6,maps/50mapAOR.bmp
1,872.575,0,0,949,720,1000,1000,1191.22,6,maps/1000AOR_wObs.bmp
1,6.646,0,0,88,95,100,100,129.495,6,maps/100map.bmp
1,874.583,0,0,25,935,1000,1000,935.334,6,maps/1000Geometric.bmp
1,1.556,0,0,37,45,50,50,58.258,6,maps/cross50.bmp
1,1.272,0,0,26,24,50,50,35.3836,6,maps/50map.bmp
1,5.371,0,0,22,30,50,50,37.2022,6,maps/50mapAOR.bmp
1,825.074,0,0,652,364,1000,1000,746.726,6,maps/1000AOR_wObs.bmp
1,9.698,0,0,86,98,100,100,130.384,6,maps/100map.bmp
1,785.922,0,0,991,758,1000,1000,1247.66,6,maps/1000Geometric.bmp
1,1.257,0,0,48,30,50,50,56.6039,6,maps/cross50.bmp
1,2.192,0,0,22,28,50,50,35.609,6,maps/50map.bmp
1,1.928,0,0,18,19,50,50,26.1725,6,maps/50mapAOR.bmp
1,784.759,0,0,229,953,1000,1000,980.128,6,maps/1000AOR_wObs.bmp
1,8.835,0,0,34,89,100,100,95.2733,6,maps/100map.bmp
1,847.139,0,0,823,991,1000,1000,1288.18,6,maps/1000Geometric.bmp
1,1.401,0,0,7,38,50,50,38.6394,6,maps/cross50.bmp
1,1.119,0,0,47,1,50,50,47.0106,6,maps/50map.bmp
1,1.127,0,0,9,26,50,50,27.5136,6,maps/50mapAOR.bmp
1,756.039,0,0,48,527,1000,1000,529.181,6,maps/1000AOR_wObs.bmp
1,5.225,0,0,13,69,100,100,70.214,6,maps/100map.bmp
1,914.723,0,0,247,534,1000,1000,588.358,6,maps/1000Geometric.bmp
1,4.865,0,0,11,36,50,50,37.6431,6,maps/cross50.bmp
1,2.311,0,0,35,10,50,50,36.4005,6,maps/50map.bmp
1,2.191,0,0,34,24,50,50,41.6173,6,maps/50mapAOR.bmp
1,855.559,0,0,951,648,1000,1000,1150.78,6,maps/1000AOR_wObs.bmp
1,7.467,0,0,85,12,100,100,85.8429,6,maps/100map.bmp
1,880.698,0,0,955,708,1000,1000,1188.82,6,maps/1000Geometric.bmp
1,1.79,0,0,13,30,50,50,32.6956,6,maps/cross50.bmp
1,1.18,0,0,17,43,50,50,46.2385,6,maps/50map.bmp
1,1.091,0,0,35,16,50,50,38.4838,6,maps/50mapAOR.bmp
1,851.683,0,0,121,820,1000,1000,828.879,6,maps/1000AOR_wObs.bmp
1,4.97,0,0,49,11,100,100,50.2195,6,maps/100map.bmp
1,786.968,0,0,38,949,1000,1000,949.76,6,maps/1000Geometric.bmp
1,3.002,0,0,34,6,50,50,34.5254,6,maps/cross50.bmp
1,1.738,0,0,22,48,50,50,52.8015,6,maps/50map.bmp
1,2.546,0,0,33,19,50,50,38.0789,6,maps/50mapAOR.bmp
1,825.464,0,0,882,113,1000,1000,889.209,6,maps/1000AOR_wObs.bmp
1,8.141,0,0,6,50,100,100,50.3587,6,maps/100map.bmp
1,939.617,0,0,156,922,1000,1000,935.104,6,maps/1000Geometric.bmp
1,2.177,0,0,32,42,50,50,52.8015,6,maps/cross50.bmp
1,2.424,0,0,17,45,50,50,48.1041,6,maps/50map.bmp
1,3.309,0,0,26,32,50,50,41.2311,6,maps/50mapAOR.bmp
1,840.863,0,0,943,726,1000,1000,1190.09,6,maps/1000AOR_wObs.bmp
1,8.487,0,0,94,20,100,100,96.1041,6,maps/100map.bmp
1,1043.55,0,0,815,401,1000,1000,908.309,6,maps/1000Geometric.bmp
1,2.272,0,0,12,23,50,50,25.9422,6,maps/cross50.bmp
1,2.332,0,0,44,15,50,50,46.4866,6,maps/50map.bmp
1,1.707,0,0,17,40,50,50,43.4626,6,maps/50mapAOR.bmp
1,836.573,0,0,588,287,1000,1000,654.303,6,maps/1000AOR_wObs.bmp
1,7.301,0,0,95,68,100,100,116.829,6,maps/100map.bmp
1,1026.6,0,0,573,251,1000,1000,625.564,6,maps/1000Geometric.bmp
1,2.308,0,0,42,5,50,50,42.2966,6,maps/cross50.bmp
1,1.253,0,0,33,48,50,50,58.2495,6,maps/50map.bmp
1,3.143,0,0,26,38,50,50,46.0435,6,maps/50mapAOR.bmp
1,931.417,0,0,834,291,1000,1000,883.31,6,maps/1000AOR_wObs.bmp
1,11.022,0,0,7,71,100,100,71.3442,6,maps/100map.bmp
